user_id,conversations,waves,n_waves,languages,n_languages,countries,n_countries,pregenerated_conversations,user_initiated_conversations,observed_turns,feedback_items,preference_choices,choice_entropy_bits,dominant_choice_share,choice_a,choice_b,choice_c,choice_d,unique_prompt_hashes,duplicate_prompt_rows_within_user,length_comparisons,fraction_chosen_longest,fraction_chosen_shortest
61575342966469,6,1,1,pt,1,brazil,1,6,0,12,0,12,1.4182958340544896,0.6666666666666666,1,2,1,8,12,0,12,0.9166666666666666,0.0
61575344447618,2,1,1,pt,1,brazil,1,2,0,7,0,7,1.9502120649147465,0.2857142857142857,1,2,2,2,7,0,7,0.5714285714285714,0.14285714285714285
61575346320362,24,1,1,hi,1,india,1,22,2,57,0,57,1.9630061852017735,0.3508771929824561,20,13,12,12,55,2,57,0.2807017543859649,0.15789473684210525
61575347826373,22,1,1,hi,1,india,1,22,0,59,0,59,1.8508898013659465,0.4406779661016949,9,9,15,26,59,0,58,0.4827586206896552,0.13793103448275862
61575350435971,8,1,1,hi,1,india,1,8,0,8,0,8,1.061278124459133,0.75,1,0,1,6,8,0,8,0.75,0.125
61575350580359,44,1,1,it,1,italy,1,39,5,108,0,108,1.7041137535959878,0.4351851851851852,47,17,6,38,108,0,108,0.37962962962962965,0.19444444444444445
61575350837380,5,1,1,hi,1,india,1,5,0,15,0,15,1.781937063546704,0.4,6,5,1,3,15,0,15,0.4,0.2
61575351270255,6,1,1,hi,1,india,1,3,3,13,0,13,1.9877733714879842,0.3076923076923077,3,3,3,4,13,0,13,0.46153846153846156,0.38461538461538464
61575351276108,2,1,1,hi,1,india,1,2,0,3,0,3,1.584962500721156,0.3333333333333333,0,1,1,1,3,0,3,0.6666666666666666,0.0
61575352950188,23,1,1,hi,1,india,1,15,8,67,53,67,1.7951474248872379,0.43283582089552236,29,15,5,18,67,0,67,0.3880597014925373,0.208955223880597
61575353172276,4,1,1,pt,1,brazil,1,4,0,4,0,4,1.5,0.5,2,0,1,1,4,0,4,0.25,0.0
61575354690114,29,1,1,en,1,united states,1,21,8,76,0,76,1.8267875038910935,0.4342105263157895,33,8,14,21,75,1,76,0.25,0.3157894736842105
61575355296120,15,1,1,hi,1,india,1,13,2,43,0,43,1.9710089951046477,0.32558139534883723,10,8,14,11,43,0,43,0.46511627906976744,0.16279069767441862
61575356045890,47,1,1,it,1,italy,1,15,32,124,0,124,1.914314512534638,0.4032258064516129,50,24,22,28,124,0,124,0.3225806451612903,0.3225806451612903
61575356315971,2,1,1,hi,1,india,1,1,1,4,0,4,1.5,0.5,0,1,2,1,4,0,4,0.5,0.0
61575356640134,4,1,1,en,1,united states,1,4,0,14,0,14,1.8423709931771084,0.42857142857142855,2,2,6,4,14,0,14,0.2857142857142857,0.2857142857142857
61575356807181,4,1,1,hi,1,india,1,4,0,4,0,4,1.5,0.5,1,1,0,2,4,0,4,0.5,0.25
61575359326799,22,1,1,fr,1,france,1,20,2,66,0,66,1.8274116450153874,0.4696969696969697,31,9,13,13,66,0,66,0.22727272727272727,0.24242424242424243
61575362495753,4,1,1,en,1,india,1,4,0,8,0,8,1.061278124459133,0.75,6,0,1,1,8,0,8,0.25,0.375
61575362555772,21,1,1,pt,1,brazil,1,0,21,56,0,56,1.944587965169052,0.35714285714285715,20,15,10,11,56,0,56,0.30357142857142855,0.32142857142857145
61575362585882,42,1,1,fr,1,france,1,42,0,72,0,72,1.930871173175287,0.3888888888888889,16,14,14,28,72,0,72,0.4583333333333333,0.1388888888888889
61575368459933,14,1,1,pt,1,brazil,1,12,2,42,0,42,1.9035239700887407,0.38095238095238093,12,6,8,16,42,0,42,0.38095238095238093,0.2619047619047619
61575368807075,6,1,1,hi,1,india,1,6,0,14,0,14,1.5306189948485172,0.42857142857142855,3,5,0,6,14,0,14,0.5714285714285714,0.0
61575368825973,5,1,1,pt,1,brazil,1,5,0,10,0,10,1.3609640474436813,0.5,4,0,1,5,10,0,10,0.6,0.2
61575370115649,6,1,1,fr,1,france,1,1,5,19,0,19,1.9592989105296892,0.3157894736842105,5,6,5,3,19,0,19,0.21052631578947367,0.2631578947368421
61575370332013,23,1,1,pt,1,brazil,1,19,4,66,0,66,1.77056764920505,0.4090909090909091,27,8,7,24,66,0,66,0.5303030303030303,0.13636363636363635
61575370757097,1,1,1,en,1,india,1,1,0,1,0,1,-0.0,1.0,0,0,0,1,1,0,1,0.0,1.0
61575370919761,62,1,1,hi,1,india,1,39,23,173,78,173,1.7332022088518926,0.5028901734104047,87,45,20,21,173,0,172,0.37209302325581395,0.20930232558139536
61575371015595,23,1,1,it,1,italy,1,18,5,58,0,58,1.6630994274121202,0.39655172413793105,23,10,2,23,58,0,58,0.3620689655172414,0.2413793103448276
61575371045747,16,1,1,fr,1,france,1,16,0,39,0,39,1.7772904664855211,0.38461538461538464,15,4,5,15,36,3,39,0.38461538461538464,0.23076923076923078
61575371315638,27,1,1,en,1,india,1,19,8,74,0,74,1.970622280750471,0.33783783783783783,17,17,15,25,74,0,74,0.3108108108108108,0.33783783783783783
61575373079577,15,1,1,en,1,united states,1,15,0,40,0,40,1.8464393446710154,0.4,16,8,4,12,40,0,40,0.25,0.25
61575373096844,38,1,1,en,1,india,1,38,0,131,0,131,1.0914155331113449,0.7404580152671756,26,4,4,97,130,1,131,0.37404580152671757,0.26717557251908397
61575376319681,5,1,1,en,1,united states,1,5,0,5,0,5,0.9709505944546686,0.6,3,2,0,0,5,0,5,0.0,0.2
61575377656941,4,1,1,pt,1,brazil,1,4,0,16,0,16,1.6697367178034825,0.5625,9,3,2,2,16,0,16,0.5,0.1875
61575380549834,23,1,1,hi,1,india,1,23,0,63,0,63,0.990092471297754,0.7936507936507936,50,4,1,8,63,0,63,0.30158730158730157,0.31746031746031744
61575382295615,27,1,1,it,1,italy,1,20,7,70,0,70,1.1532470761310158,0.6571428571428571,46,21,2,1,70,0,70,0.17142857142857143,0.2714285714285714
61575388175227,1,1,1,fr,1,france,1,0,1,4,0,4,2.0,0.25,1,1,1,1,4,0,4,0.5,0.0
61575391036487,13,1,1,fr,1,france,1,9,4,22,0,22,1.6692462556711996,0.5454545454545454,12,2,3,5,22,0,22,0.18181818181818182,0.5
61575391235416,26,1,1,it,1,italy,1,19,7,70,0,70,1.8953235784991533,0.35714285714285715,23,10,12,25,70,0,70,0.4,0.2714285714285714
61575394229554,23,1,1,en,1,india,1,16,7,66,22,66,1.5716722600712592,0.6060606060606061,40,7,7,12,66,0,66,0.24242424242424243,0.3333333333333333
61575397109457,25,1,1,hi,1,india,1,21,4,69,0,69,1.925796479454646,0.391304347826087,27,15,12,15,69,0,69,0.3188405797101449,0.2318840579710145
61575397169754,36,1,1,hi,1,india,1,30,6,92,30,92,1.9098321717875268,0.33695652173913043,31,14,16,31,91,1,92,0.42391304347826086,0.15217391304347827
61575398536225,2,1,1,fr,1,france,1,2,0,6,0,6,1.9182958340544896,0.3333333333333333,1,1,2,2,6,0,6,0.5,0.0
61575403025562,1,1,1,pt,1,brazil,1,1,0,1,0,1,-0.0,1.0,1,0,0,0,1,0,1,0.0,0.0
61575406109433,10,1,1,en,1,united states,1,7,3,34,0,34,1.7610949360829107,0.5,8,5,4,17,34,0,34,0.4117647058823529,0.29411764705882354
61575412036535,2,1,1,pt,1,brazil,1,2,0,8,0,8,1.061278124459133,0.75,6,1,1,0,8,0,8,0.5,0.25
61575413429528,16,1,1,en,1,united states,1,16,0,39,0,39,1.6187009727186168,0.5641025641025641,9,3,5,22,39,0,39,0.3333333333333333,0.3333333333333333
61575413429579,20,1,1,hi,1,india,1,17,3,56,56,56,1.9556818617937355,0.32142857142857145,18,9,13,16,54,2,56,0.3392857142857143,0.21428571428571427
61575413789357,1,1,1,hi,1,india,1,1,0,4,4,4,1.5,0.5,1,0,2,1,3,1,4,0.25,0.5
61575416806073,25,1,1,fr,1,france,1,21,4,70,0,70,1.7817671012936915,0.45714285714285713,32,19,13,6,70,0,70,0.22857142857142856,0.21428571428571427
61575418091745,50,1,1,pt,1,brazil,1,5,45,152,0,152,1.7892934459471883,0.48026315789473684,73,34,29,16,152,0,151,0.1986754966887417,0.31788079470198677
61575420616334,1,1,1,pt,1,brazil,1,1,0,4,0,4,1.5,0.5,2,1,0,1,4,0,4,0.75,0.0
61575420837697,6,1,1,en,1,united states,1,6,0,22,0,22,1.9196905740496968,0.36363636363636365,8,5,3,6,22,0,22,0.22727272727272727,0.22727272727272727
61575421301471,22,1,1,pt,1,brazil,1,17,5,48,0,48,1.7639465370964575,0.4791666666666667,13,5,7,23,48,0,48,0.3125,0.3125
61575422374980,42,1,1,en|hi,2,india,1,36,6,111,0,111,1.966604532585309,0.34234234234234234,27,23,23,38,111,0,111,0.46846846846846846,0.09009009009009009
61575422729180,24,1,1,en,1,united states,1,23,1,64,64,64,1.895251097000556,0.390625,25,12,18,9,62,2,64,0.34375,0.1875
61575424137595,29,1,1,hi,1,india,1,22,7,74,74,74,1.8920932461277231,0.40540540540540543,30,16,10,18,74,0,74,0.3918918918918919,0.24324324324324326
61575424295278,23,1,1,pt,1,brazil,1,11,12,59,0,59,1.7427769573979033,0.4067796610169492,24,12,3,20,59,0,59,0.3389830508474576,0.2542372881355932
61575425519121,27,1,1,en,1,united states,1,16,11,64,0,64,1.8544529205066422,0.4375,28,8,13,15,64,0,64,0.34375,0.34375
61575425639207,28,1,1,en,1,united states,1,21,7,76,16,76,1.869494894421509,0.40789473684210525,22,11,12,31,76,0,76,0.3026315789473684,0.25
61575427325056,23,1,1,en,1,india,1,15,8,60,0,60,1.9890456921963509,0.3,15,18,13,14,60,0,60,0.15,0.3
61575431699297,64,1,1,en,1,united states,1,27,37,64,0,64,1.8299395501179974,0.4375,28,8,10,18,64,0,64,0.21875,0.28125
61575433245776,24,1,1,it,1,italy,1,24,0,65,0,65,1.9894739212698798,0.27692307692307694,18,17,17,13,65,0,63,0.3968253968253968,0.1746031746031746
61575434374955,24,1,1,fr,1,france,1,16,8,64,0,64,1.9057912201766685,0.359375,23,12,9,20,63,1,64,0.375,0.265625
61575434554956,21,1,1,it,1,italy,1,16,5,62,0,62,1.9720263244856198,0.3064516129032258,18,12,13,19,62,0,62,0.4032258064516129,0.1774193548387097
61575436324943,27,1,1,en,1,india,1,23,4,72,0,72,1.6502518655024772,0.5,36,13,3,20,72,0,72,0.2361111111111111,0.3472222222222222
61575437819050,4,1,1,en,1,united states,1,4,0,14,0,14,1.5566567074628228,0.42857142857142855,6,0,4,4,14,0,14,0.42857142857142855,0.35714285714285715
61575442115008,30,1,1,it,1,italy,1,23,7,84,0,84,1.9780450895859378,0.30952380952380953,26,18,23,17,84,0,82,0.32926829268292684,0.21951219512195122
61575443764902,40,1,1,it,1,italy,1,29,11,95,0,95,1.781788765619401,0.43157894736842106,41,30,16,8,95,0,95,0.1368421052631579,0.3368421052631579
61575448259022,5,1,1,hi,1,india,1,5,0,5,5,5,0.9709505944546686,0.6,2,3,0,0,5,0,5,0.2,0.2
61575449674736,26,1,1,fr,1,france,1,18,8,69,0,69,1.8629771995391557,0.43478260869565216,30,15,9,15,69,0,68,0.35294117647058826,0.23529411764705882
61575454259067,27,1,1,en,1,india,1,23,4,72,69,72,1.867770055805249,0.4027777777777778,29,9,21,13,72,0,72,0.4166666666666667,0.16666666666666666
61575455591111,18,1,1,pt,1,brazil,1,14,4,52,0,52,1.7591072444145135,0.40384615384615385,19,8,4,21,52,0,52,0.36538461538461536,0.25
61575455669010,4,1,1,en,1,united states,1,4,0,4,0,4,1.0,0.5,0,0,2,2,4,0,4,0.5,0.5
61575455824883,8,1,1,fr,1,france,1,8,0,32,0,32,1.5306390622295665,0.5,16,2,2,12,32,0,32,0.25,0.375
61575457030949,25,1,1,pt,1,brazil,1,17,8,69,0,69,1.9581555192778637,0.3333333333333333,23,15,12,19,69,0,68,0.38235294117647056,0.10294117647058823
61575458614770,30,1,1,it,1,italy,1,22,8,82,0,82,1.9055524456193633,0.4146341463414634,34,15,17,16,82,0,79,0.22784810126582278,0.26582278481012656
61575459945486,166,1,1,fr,1,france,1,147,19,454,0,454,1.992651112077256,0.2841409691629956,97,112,129,116,448,6,453,0.3620309050772627,0.17218543046357615
61575460005891,23,1,1,it,1,italy,1,21,2,66,0,66,1.9159084821609145,0.3787878787878788,18,13,10,25,66,0,66,0.42424242424242425,0.16666666666666666
61575460061250,24,1,1,it,1,italy,1,17,7,67,0,67,1.7921929566424515,0.4925373134328358,14,11,9,33,67,0,67,0.4626865671641791,0.2537313432835821
61575460144896,1,1,1,hi,1,india,1,1,0,2,0,2,1.0,0.5,0,1,0,1,2,0,2,0.0,0.5
61575460306026,1,1,1,pt,1,brazil,1,1,0,4,0,4,2.0,0.25,1,1,1,1,4,0,4,0.5,0.25
61575461561304,18,1,1,pt,1,brazil,1,18,0,18,0,18,1.9546859469463558,0.3333333333333333,4,5,6,3,18,0,18,0.5555555555555556,0.05555555555555555
61575461655829,6,1,1,en,1,india,1,0,6,24,0,24,1.8640054628542204,0.3333333333333333,7,8,2,7,23,1,24,0.2916666666666667,0.3333333333333333
61575463174605,29,1,1,en,1,india,1,22,7,78,0,78,1.7291518684053306,0.41025641025641024,32,7,9,30,78,0,78,0.41025641025641024,0.2948717948717949
61575463414519,20,1,1,hi,1,india,1,14,6,49,0,49,1.8598675616619758,0.42857142857142855,12,6,10,21,49,0,48,0.4375,0.2916666666666667
61575463714708,11,1,1,hi,1,india,1,11,0,11,0,11,1.789929075309999,0.45454545454545453,5,3,2,1,11,0,11,0.36363636363636365,0.2727272727272727
61575464608892,26,1,1,hi,1,india,1,21,5,71,57,71,1.938090024468469,0.3380281690140845,19,18,10,24,71,0,71,0.4788732394366197,0.07042253521126761
61575467734757,26,1,1,hi,1,india,1,19,7,73,0,73,1.9571659256613236,0.3287671232876712,24,12,17,20,73,0,73,0.3835616438356164,0.1780821917808219
61575470764521,13,1,1,pt,1,brazil,1,10,3,41,0,41,1.8927887526291975,0.4146341463414634,17,9,9,6,41,0,41,0.34146341463414637,0.24390243902439024
61575475324424,29,1,1,it,1,italy,1,21,8,78,0,78,1.9261322578427884,0.38461538461538464,19,13,16,30,78,0,76,0.40789473684210525,0.17105263157894737
61575479801057,25,1,1,pt,1,brazil,1,21,4,70,0,70,1.964060052424657,0.3142857142857143,20,22,12,16,70,0,70,0.21428571428571427,0.3
61575480928585,43,1,1,hi,1,india,1,32,11,109,51,109,1.9232025176883067,0.3944954128440367,43,20,21,25,109,0,109,0.3944954128440367,0.1743119266055046
61575481156189,1,1,1,en,1,india,1,1,0,2,0,2,1.0,0.5,1,1,0,0,2,0,2,0.0,0.0
61575482824609,29,1,1,en,1,india,1,21,8,41,0,41,1.2241037027950115,0.7317073170731707,30,3,6,2,39,2,41,0.17073170731707318,0.43902439024390244
61575484211181,21,1,1,pt,1,brazil,1,21,0,53,0,53,1.990830039774922,0.2830188679245283,13,14,11,15,53,0,53,0.3018867924528302,0.16981132075471697
61575484228667,10,1,1,hi,1,india,1,10,0,36,36,36,1.9048750051552579,0.3888888888888889,10,6,6,14,36,0,35,0.45714285714285713,0.2
61575484258756,12,1,1,hi,1,india,1,5,7,30,12,30,1.5927846621897885,0.6,18,4,3,5,30,0,30,0.36666666666666664,0.16666666666666666
61575485818749,13,1,1,hi,1,india,1,13,0,33,0,33,1.5557496846769967,0.3939393939393939,13,12,8,0,33,0,33,0.21212121212121213,0.30303030303030304
61575487245315,9,1,1,fr,1,france,1,9,0,21,0,21,1.956066972363038,0.3333333333333333,6,4,4,7,21,0,21,0.3333333333333333,0.09523809523809523
61575487324647,29,1,1,it,1,italy,1,20,9,78,0,78,1.8530235755339182,0.41025641025641024,17,8,21,32,78,0,76,0.4473684210526316,0.19736842105263158
61575491668497,13,1,1,hi,1,india,1,10,3,31,0,31,1.9538824106870534,0.3225806451612903,7,9,5,10,31,0,31,0.3548387096774194,0.0967741935483871
61575491764448,23,1,1,it,1,italy,1,23,0,66,0,66,1.8890132567044224,0.3484848484848485,23,13,8,22,66,0,65,0.5076923076923077,0.1076923076923077
61575492124300,1,1,1,hi,1,india,1,0,1,3,0,3,0.9182958340544896,0.6666666666666666,1,2,0,0,3,0,3,0.0,0.3333333333333333
61575493264466,8,1,1,pt,1,brazil,1,1,7,21,0,21,1.2677702161044204,0.6190476190476191,2,0,6,13,21,0,21,0.6666666666666666,0.14285714285714285
61575493414049,29,1,1,en,1,india,1,22,7,79,0,79,1.8141388344540388,0.4810126582278481,38,15,15,11,79,0,79,0.189873417721519,0.31645569620253167
61575493624380,29,1,1,en,1,india,1,23,6,29,0,29,1.887119687595809,0.3448275862068966,9,10,3,7,29,0,29,0.27586206896551724,0.3103448275862069
61575493768326,10,1,1,en,1,united states,1,10,0,20,0,20,1.9854752972273344,0.3,6,5,5,4,20,0,20,0.2,0.25
61575494098464,32,1,1,hi,1,india,1,24,8,86,86,86,1.8738917868372065,0.38372093023255816,27,15,11,33,83,3,85,0.49411764705882355,0.17647058823529413
61575494134571,26,1,1,fr,1,france,1,22,4,80,0,80,1.8161327621439713,0.45,36,12,10,22,79,1,80,0.35,0.1875
61575494246952,44,1,1,hi,1,india,1,37,7,121,56,121,1.833661225340341,0.4462809917355372,54,17,18,32,121,0,119,0.37815126050420167,0.13445378151260504
61575494398591,22,1,1,hi,1,india,1,16,6,57,0,57,1.7554046111080215,0.43859649122807015,25,19,5,8,57,0,57,0.19298245614035087,0.21052631578947367
61575494740784,20,1,1,pt,1,brazil,1,17,3,57,0,57,1.935053590726576,0.3684210526315789,21,14,9,13,57,0,57,0.3684210526315789,0.24561403508771928
61575495928545,4,1,1,en,1,united states,1,4,0,12,0,12,1.855388542207534,0.3333333333333333,1,4,3,4,12,0,12,0.3333333333333333,0.16666666666666666
61575496054013,5,1,1,hi,1,india,1,0,5,15,0,15,1.8892464285091581,0.4,6,4,2,3,15,0,15,0.26666666666666666,0.4
61575496125684,35,1,1,en,1,india,1,35,0,35,0,35,1.3095520320389384,0.6857142857142857,7,2,2,24,35,0,35,0.4,0.2857142857142857
61575496258385,29,1,1,en,1,india,1,22,7,78,64,78,1.5062242405708723,0.6410256410256411,50,8,11,9,78,0,78,0.24358974358974358,0.2692307692307692
61575496414111,27,1,1,pt,1,brazil,1,21,6,72,0,72,1.7891603032898542,0.4722222222222222,17,14,7,34,72,0,72,0.3888888888888889,0.2777777777777778
61575496894142,30,1,1,en,1,india,1,22,8,79,0,79,1.7632983250081748,0.46835443037974683,37,16,6,20,79,0,79,0.22784810126582278,0.4177215189873418
61575497680533,27,1,1,pt,1,brazil,1,17,10,68,0,68,1.7812858796267794,0.45588235294117646,31,6,12,19,68,0,68,0.3382352941176471,0.23529411764705882
61575498604089,5,1,1,hi,1,india,1,0,5,12,0,12,1.8250112108241772,0.4166666666666667,5,3,3,1,12,0,12,0.3333333333333333,0.4166666666666667
61575498628260,136,1,1,hi,1,india,1,136,0,446,14,446,1.7745043229308992,0.4125560538116592,184,36,72,154,443,3,440,0.5409090909090909,0.13636363636363635
61575499054322,23,1,1,hi,1,india,1,15,8,64,0,64,1.9256860880157607,0.390625,25,14,11,14,58,6,64,0.4375,0.21875
61575499452704,15,1,1,pt,1,brazil,1,15,0,36,0,36,1.7722641757599178,0.4722222222222222,10,4,5,17,35,1,36,0.2777777777777778,0.3888888888888889
61575499799651,27,1,1,en,1,india,1,20,7,76,0,76,1.819327000252657,0.40789473684210525,24,7,14,31,76,0,76,0.27631578947368424,0.3815789473684211
61575500380726,1,1,1,pt,1,brazil,1,1,0,4,0,4,0.8112781244591328,0.75,0,0,1,3,4,0,4,0.5,0.0
61575500475082,8,1,1,en,1,india,1,8,0,32,0,32,1.8536581784968453,0.375,4,11,12,5,32,0,32,0.375,0.15625
61575500764165,29,1,1,it,1,italy,1,22,7,41,0,41,1.9660501785044033,0.34146341463414637,14,10,9,8,41,0,41,0.24390243902439024,0.3170731707317073
61575501268009,21,1,1,en,1,united states,1,6,15,60,0,60,1.9110702880422976,0.36666666666666664,22,11,9,18,60,0,60,0.31666666666666665,0.3333333333333333
61575501784018,27,1,1,en,1,india,1,20,7,75,0,75,1.9869608142719166,0.28,21,21,18,15,75,0,75,0.28,0.24
61575502108193,27,1,1,en,1,india,1,20,7,74,74,74,1.9809712515406273,0.2972972972972973,20,18,14,22,74,0,74,0.24324324324324326,0.2702702702702703
61575502234010,21,1,1,pt,1,brazil,1,16,5,57,0,57,1.8280266069410196,0.43859649122807015,25,9,7,16,57,0,57,0.3684210526315789,0.24561403508771928
61575502300509,25,1,1,pt,1,brazil,1,18,7,64,0,64,1.9362191784235832,0.328125,21,15,9,19,64,0,64,0.328125,0.265625
61575502377990,22,1,1,en,1,united states,1,17,5,58,0,58,1.7619069433022887,0.4827586206896552,14,11,5,28,58,0,58,0.3793103448275862,0.2413793103448276
61575502533779,23,1,1,en,1,india,1,17,6,60,0,60,1.9857225506480183,0.3,16,13,13,18,60,0,60,0.35,0.2833333333333333
61575502743854,20,1,1,en,1,india,1,0,20,52,0,52,1.972047647217791,0.3076923076923077,16,15,10,11,52,0,52,0.15384615384615385,0.21153846153846154
61575503098098,29,1,1,hi,1,india,1,21,8,77,77,77,1.9925555059695967,0.2727272727272727,21,20,16,20,77,0,77,0.5064935064935064,0.14285714285714285
61575503818164,19,1,1,en,1,united states,1,19,0,49,0,49,1.859330422396135,0.3877551020408163,19,16,7,7,49,0,49,0.14285714285714285,0.30612244897959184
61575503980281,47,1,1,pt,1,brazil,1,43,4,124,0,124,1.9491311563309894,0.31451612903225806,39,33,18,34,124,0,123,0.36585365853658536,0.21951219512195122
61575504723745,15,1,1,hi,1,india,1,7,8,15,0,15,1.6894822670191825,0.4666666666666667,7,1,5,2,15,0,15,0.26666666666666666,0.3333333333333333
61575504734904,15,1,1,it,1,italy,1,15,0,40,0,40,1.8726730899173119,0.375,15,7,5,13,40,0,40,0.425,0.1
61575504867971,7,1,1,en,1,united states,1,3,4,24,0,24,1.9899343783255763,0.2916666666666667,7,6,6,5,24,0,24,0.3333333333333333,0.25
61575505107976,36,1,1,hi,1,india,1,29,7,90,90,90,1.848402663681659,0.37777777777777777,31,11,14,34,90,0,89,0.5168539325842697,0.12359550561797752
61575505173866,14,1,1,it,1,italy,1,8,6,39,0,39,1.7748178530551626,0.4358974358974359,17,3,12,7,39,0,39,0.1794871794871795,0.358974358974359
61575505803676,21,1,1,pt,1,brazil,1,14,7,56,0,56,1.6186948451906968,0.5357142857142857,30,3,8,15,55,1,55,0.3090909090909091,0.21818181818181817
61575506103793,6,1,1,en,1,india,1,0,6,15,0,15,1.7967916319816366,0.4666666666666667,7,2,4,2,15,0,15,0.4,0.2
61575506804548,13,1,1,fr,1,france,1,1,12,29,0,29,1.8003591170911204,0.41379310344827586,12,7,2,8,29,0,28,0.39285714285714285,0.17857142857142858
61575507285280,4,1,1,pt,1,brazil,1,4,0,16,0,16,1.4197367178034825,0.5625,9,3,0,4,4,12,16,0.125,0.5
61575507513709,11,1,1,hi,1,india,1,11,0,11,0,11,1.789929075309999,0.45454545454545453,5,2,1,3,11,0,11,0.2727272727272727,0.18181818181818182
61575508263839,19,1,1,pt,1,brazil,1,15,4,54,0,54,1.80027870546653,0.4444444444444444,16,6,8,24,54,0,54,0.48148148148148145,0.24074074074074073
61575508270361,23,1,1,pt,1,brazil,1,18,5,61,0,61,1.6482760612926024,0.5737704918032787,8,7,11,35,61,0,61,0.4426229508196721,0.19672131147540983
61575509253652,7,1,1,fr,1,france,1,4,3,16,0,16,1.764097655573916,0.375,6,6,1,3,16,0,16,0.375,0.1875
61575509307728,29,1,1,hi,1,india,1,22,7,76,76,76,1.942363192180753,0.3684210526315789,28,15,14,19,76,0,76,0.5526315789473685,0.14473684210526316
61575510183566,19,1,1,en,1,india,1,4,15,68,0,68,1.6825519158123547,0.5441176470588235,37,15,9,7,67,1,68,0.19117647058823528,0.23529411764705882
61575511113557,18,1,1,pt,1,brazil,1,14,4,41,0,41,1.9784232672136581,0.3170731707317073,10,8,10,13,41,0,41,0.43902439024390244,0.0975609756097561
61575512114823,3,1,1,pt,1,brazil,1,3,0,3,0,3,0.9182958340544896,0.6666666666666666,0,0,2,1,3,0,3,0.6666666666666666,0.0
61575512133483,26,1,1,pt,1,brazil,1,20,6,71,0,71,1.9393968007046856,0.3380281690140845,21,15,11,24,71,0,71,0.36619718309859156,0.29577464788732394
61575512757622,18,1,1,en,1,united states,1,18,0,48,0,48,1.7884075365182563,0.4791666666666667,11,9,5,23,48,0,48,0.3333333333333333,0.2708333333333333
61575514053357,59,1,1,en,1,india,1,49,10,60,0,60,1.876140417171476,0.4166666666666667,16,10,9,25,60,0,60,0.2833333333333333,0.21666666666666667
61575514113421,28,1,1,en,1,india,1,22,6,78,0,78,1.7043354462790719,0.4230769230769231,30,8,7,33,78,0,78,0.32051282051282054,0.358974358974359
61575514209869,13,1,1,pt,1,brazil,1,13,0,35,0,35,1.5074438580752982,0.5428571428571428,19,1,4,11,31,4,35,0.34285714285714286,0.2571428571428571
61575514233503,11,1,1,en,1,india,1,11,0,11,0,11,1.6171895725927152,0.5454545454545454,3,1,1,6,11,0,11,0.5454545454545454,0.2727272727272727
61575514394444,1,1,1,en,1,india,1,0,1,4,0,4,-0.0,1.0,0,4,0,0,4,0,4,0.25,0.0
